LocationDesc,LocationAbbr,YearStart,StratificationCategory1,Stratification1,fruit_less1_rate,obesity_rate,overweight_rate,pa_none_rate,pa_strength_rate,vegetables_less1_rate,year_delta_obesity,stratification_gap_income,region,obesity_cat,income_level
New Jersey,NJ,2014,Sex,Female,,25.3,30.1,26.4,,,4.0,9.000000000000004,Northeast,25-30,
New Jersey,NJ,2014,Sex,Male,,28.5,42.3,20.1,,,4.0,9.000000000000004,Northeast,25-30,
New Jersey,NJ,2014,Total,Total,,26.9,36.3,23.3,,,4.0,9.000000000000004,Northeast,25-30,
New Jersey,NJ,2015,Age (years),18 - 24,,10.7,26.1,16.7,43.3,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Age (years),25 - 34,,23.3,38.3,27.3,36.6,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Age (years),35 - 44,,28.1,35.9,26.2,32.2,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Age (years),45 - 54,,30.5,37.9,25.7,29.8,,4.0,9.100000000000001,Northeast,30-35,
New Jersey,NJ,2015,Age (years),55 - 64,,28.9,43.6,28.2,26.7,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Age (years),65 or older,,26.9,41.0,34.2,26.1,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Education,College graduate,,20.4,37.0,17.9,38.0,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Education,High school graduate,,29.0,37.9,32.5,26.1,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Education,Less than high school,,32.6,41.2,42.5,24.5,,4.0,9.100000000000001,Northeast,30-35,
New Jersey,NJ,2015,Education,Some college or technical school,,25.1,37.3,26.3,32.1,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Income,"$15,000 - $24,999",,31.5,38.5,38.7,23.9,,4.0,9.100000000000001,Northeast,30-35,Low
New Jersey,NJ,2015,Income,"$25,000 - $34,999",,32.0,36.5,34.0,25.4,,4.0,9.100000000000001,Northeast,30-35,Medium
New Jersey,NJ,2015,Income,"$35,000 - $49,999",,27.0,38.8,31.2,30.0,,4.0,9.100000000000001,Northeast,25-30,Medium
New Jersey,NJ,2015,Income,"$50,000 - $74,999",,26.4,37.9,23.1,32.4,,4.0,9.100000000000001,Northeast,25-30,High
New Jersey,NJ,2015,Income,"$75,000 or greater",,22.9,38.4,18.7,38.1,,4.0,9.100000000000001,Northeast,<25,High
New Jersey,NJ,2015,Income,"Less than $15,000",,30.9,35.8,42.6,22.4,,4.0,9.100000000000001,Northeast,30-35,Low
New Jersey,NJ,2015,Race/Ethnicity,Hispanic,,26.6,46.6,37.4,26.3,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Race/Ethnicity,NH American Indian/Alaska Native,,26.833333333333332,38.03333333333333,32.3,38.5,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Race/Ethnicity,Non-Hispanic 2 or more races,,48.4,26.1,28.1,44.5,,4.0,9.100000000000001,Northeast,>35,
New Jersey,NJ,2015,Race/Ethnicity,Non-Hispanic Asian,,9.5,31.8,21.8,29.9,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Race/Ethnicity,Non-Hispanic Black,,35.7,36.1,30.5,37.1,,4.0,9.100000000000001,Northeast,>35,
New Jersey,NJ,2015,Race/Ethnicity,Non-Hispanic Other,,19.8,23.8,40.3,28.6,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Race/Ethnicity,Non-Hispanic White,,24.8,36.9,24.0,31.9,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Sex,Female,,23.7,32.0,29.4,26.2,,4.0,9.100000000000001,Northeast,<25,
New Jersey,NJ,2015,Sex,Male,,27.4,43.5,24.8,37.2,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2015,Total,Total,,25.6,37.8,27.2,31.5,,4.0,9.100000000000001,Northeast,25-30,
New Jersey,NJ,2016,Age (years),18 - 24,,14.2,26.2,26.6,,,4.0,15.400000000000002,Northeast,<25,
New Jersey,NJ,2016,Age (years),25 - 34,,25.0,33.1,22.0,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Age (years),35 - 44,,26.1,38.0,29.1,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Age (years),45 - 54,,32.0,41.1,28.6,,,4.0,15.400000000000002,Northeast,30-35,
New Jersey,NJ,2016,Age (years),55 - 64,,33.9,37.7,31.2,,,4.0,15.400000000000002,Northeast,30-35,
New Jersey,NJ,2016,Age (years),65 or older,,28.0,38.6,38.2,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Education,College graduate,,20.2,38.6,15.9,,,4.0,15.400000000000002,Northeast,<25,
New Jersey,NJ,2016,Education,High school graduate,,29.2,34.9,36.7,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Education,Less than high school,,41.5,33.6,54.5,,,4.0,15.400000000000002,Northeast,>35,
New Jersey,NJ,2016,Education,Some college or technical school,,28.5,36.5,28.3,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Income,"$15,000 - $24,999",,31.7,34.5,43.3,,,4.0,15.400000000000002,Northeast,30-35,Low
New Jersey,NJ,2016,Income,"$25,000 - $34,999",,34.6,30.1,36.8,,,4.0,15.400000000000002,Northeast,30-35,Medium
New Jersey,NJ,2016,Income,"$35,000 - $49,999",,30.8,35.8,32.6,,,4.0,15.400000000000002,Northeast,30-35,Medium
New Jersey,NJ,2016,Income,"$50,000 - $74,999",,28.6,39.5,26.6,,,4.0,15.400000000000002,Northeast,25-30,High
New Jersey,NJ,2016,Income,"$75,000 or greater",,24.2,39.6,16.7,,,4.0,15.400000000000002,Northeast,<25,High
New Jersey,NJ,2016,Income,"Less than $15,000",,39.6,34.7,51.0,,,4.0,15.400000000000002,Northeast,>35,Low
New Jersey,NJ,2016,Race/Ethnicity,Hispanic,,36.7,37.3,39.5,,,4.0,15.400000000000002,Northeast,>35,
New Jersey,NJ,2016,Race/Ethnicity,NH American Indian/Alaska Native,,30.066666666666663,28.866666666666667,26.95,,,4.0,15.400000000000002,Northeast,30-35,
New Jersey,NJ,2016,Race/Ethnicity,Non-Hispanic 2 or more races,,23.3,29.8,33.6,,,4.0,15.400000000000002,Northeast,<25,
New Jersey,NJ,2016,Race/Ethnicity,Non-Hispanic Asian,,8.3,34.1,19.9,,,4.0,15.400000000000002,Northeast,<25,
New Jersey,NJ,2016,Race/Ethnicity,Non-Hispanic Black,,37.5,36.2,37.0,,,4.0,15.400000000000002,Northeast,>35,
New Jersey,NJ,2016,Race/Ethnicity,Non-Hispanic Other,,27.700000000000003,28.4,38.099999999999994,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Race/Ethnicity,Non-Hispanic White,,25.5,36.9,26.2,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Sex,Female,,25.6,29.8,32.3,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Sex,Male,,29.1,43.0,27.0,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2016,Total,Total,,27.4,36.5,29.8,,,4.0,15.400000000000002,Northeast,25-30,
New Jersey,NJ,2017,Age (years),18 - 24,35.5,15.3,22.2,14.8,49.9,26.8,4.0,9.799999999999997,Northeast,<25,
New Jersey,NJ,2017,Age (years),25 - 34,36.3,25.7,32.3,24.9,38.1,18.2,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Age (years),35 - 44,35.1,28.6,35.1,30.8,31.9,18.6,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Age (years),45 - 54,32.1,32.9,35.5,30.7,32.1,17.6,4.0,9.799999999999997,Northeast,30-35,
New Jersey,NJ,2017,Age (years),55 - 64,34.4,29.8,38.0,29.3,27.4,18.6,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Age (years),65 or older,30.2,26.6,42.1,37.2,25.0,17.8,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Education,College graduate,27.1,19.2,36.7,19.2,39.2,11.8,4.0,9.799999999999997,Northeast,<25,
New Jersey,NJ,2017,Education,High school graduate,38.8,33.5,33.5,32.7,29.8,21.9,4.0,9.799999999999997,Northeast,30-35,
New Jersey,NJ,2017,Education,Less than high school,37.2,36.3,35.6,50.3,20.2,38.7,4.0,9.799999999999997,Northeast,>35,
New Jersey,NJ,2017,Education,Some college or technical school,35.4,28.0,35.5,28.4,33.1,17.6,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Income,"$15,000 - $24,999",34.7,33.1,36.6,38.3,25.9,27.9,4.0,9.799999999999997,Northeast,30-35,Low
New Jersey,NJ,2017,Income,"$25,000 - $34,999",35.9,33.4,33.8,39.7,26.2,24.6,4.0,9.799999999999997,Northeast,30-35,Medium
New Jersey,NJ,2017,Income,"$35,000 - $49,999",33.2,33.1,30.3,36.4,31.5,21.7,4.0,9.799999999999997,Northeast,30-35,Medium
New Jersey,NJ,2017,Income,"$50,000 - $74,999",36.9,28.6,35.5,27.2,30.6,17.7,4.0,9.799999999999997,Northeast,25-30,High
New Jersey,NJ,2017,Income,"$75,000 or greater",31.6,23.6,38.1,19.7,40.0,12.4,4.0,9.799999999999997,Northeast,<25,High
New Jersey,NJ,2017,Income,"Less than $15,000",39.2,32.8,27.3,42.6,21.2,31.1,4.0,9.799999999999997,Northeast,30-35,Low
New Jersey,NJ,2017,Race/Ethnicity,Hispanic,33.8,32.6,35.1,36.9,27.3,33.1,4.0,9.799999999999997,Northeast,30-35,
New Jersey,NJ,2017,Race/Ethnicity,NH American Indian/Alaska Native,27.5,33.3,19.7,21.6,42.1,16.9,4.0,9.799999999999997,Northeast,30-35,
New Jersey,NJ,2017,Race/Ethnicity,Non-Hispanic 2 or more races,34.7,29.2,27.8,34.4,32.4,14.4,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Race/Ethnicity,Non-Hispanic Asian,29.4,10.3,28.2,20.0,39.3,12.9,4.0,9.799999999999997,Northeast,<25,
New Jersey,NJ,2017,Race/Ethnicity,Non-Hispanic Black,39.4,36.1,35.8,34.0,31.6,24.1,4.0,9.799999999999997,Northeast,>35,
New Jersey,NJ,2017,Race/Ethnicity,Non-Hispanic Other,24.4,35.6,33.0,35.9,19.8,12.6,4.0,9.799999999999997,Northeast,>35,
New Jersey,NJ,2017,Race/Ethnicity,Non-Hispanic White,33.5,26.8,36.4,26.7,33.3,14.9,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Sex,Female,29.9,25.2,30.1,31.5,26.6,16.1,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Sex,Male,37.8,29.3,40.5,26.4,39.6,22.4,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2017,Total,Total,33.7,27.3,35.3,29.0,32.8,19.1,4.0,9.799999999999997,Northeast,25-30,
New Jersey,NJ,2018,Age (years),18 - 24,,12.0,26.6,16.1,,,4.0,11.999999999999996,Northeast,<25,
New Jersey,NJ,2018,Age (years),25 - 34,,21.8,34.8,23.9,,,4.0,11.999999999999996,Northeast,<25,
New Jersey,NJ,2018,Age (years),35 - 44,,31.7,36.2,29.1,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Age (years),45 - 54,,26.0,41.8,27.5,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Age (years),55 - 64,,31.8,36.0,30.2,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Age (years),65 or older,,25.8,39.8,38.0,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Education,College graduate,,20.1,39.6,15.1,,,4.0,11.999999999999996,Northeast,<25,
New Jersey,NJ,2018,Education,High school graduate,,31.1,36.6,39.7,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Education,Less than high school,,26.6,45.9,43.7,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Education,Some college or technical school,,27.8,30.7,28.1,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Income,"$15,000 - $24,999",,31.8,39.3,40.8,,,4.0,11.999999999999996,Northeast,30-35,Low
New Jersey,NJ,2018,Income,"$25,000 - $34,999",,28.9,40.7,41.9,,,4.0,11.999999999999996,Northeast,25-30,Medium
New Jersey,NJ,2018,Income,"$35,000 - $49,999",,28.8,37.2,36.3,,,4.0,11.999999999999996,Northeast,25-30,Medium
New Jersey,NJ,2018,Income,"$50,000 - $74,999",,29.2,34.9,25.6,,,4.0,11.999999999999996,Northeast,25-30,High
New Jersey,NJ,2018,Income,"$75,000 or greater",,24.3,36.3,20.2,,,4.0,11.999999999999996,Northeast,<25,High
New Jersey,NJ,2018,Income,"Less than $15,000",,36.3,28.1,41.4,,,4.0,11.999999999999996,Northeast,>35,Low
New Jersey,NJ,2018,Race/Ethnicity,Hispanic,,26.2,41.6,36.6,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Race/Ethnicity,NH American Indian/Alaska Native,,33.3,19.7,19.866666666666667,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Race/Ethnicity,Non-Hispanic 2 or more races,,28.3,33.166666666666664,31.2,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Race/Ethnicity,Non-Hispanic Asian,,12.3,29.2,12.1,,,4.0,11.999999999999996,Northeast,<25,
New Jersey,NJ,2018,Race/Ethnicity,Non-Hispanic Black,,34.2,37.6,29.4,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Race/Ethnicity,Non-Hispanic Other,,33.46666666666667,33.43333333333333,31.966666666666665,,,4.0,11.999999999999996,Northeast,30-35,
New Jersey,NJ,2018,Race/Ethnicity,Non-Hispanic White,,26.1,36.2,28.4,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Sex,Female,,25.5,29.4,30.8,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Sex,Male,,25.8,43.9,26.1,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2018,Total,Total,,25.7,36.7,28.5,,,4.0,11.999999999999996,Northeast,25-30,
New Jersey,NJ,2019,Age (years),18 - 24,36.2,12.8,28.0,14.1,54.849999999999994,27.5,4.0,9.349999999999994,Northeast,<25,
New Jersey,NJ,2019,Age (years),25 - 34,38.2,23.9,34.2,20.5,39.7,21.1,4.0,9.349999999999994,Northeast,<25,
New Jersey,NJ,2019,Age (years),35 - 44,35.6,32.05,35.75,23.700000000000003,34.0,18.5,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Age (years),45 - 54,34.150000000000006,28.7,41.5,24.45,37.25,19.9,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Age (years),55 - 64,35.099999999999994,32.2,36.95,25.4,34.599999999999994,19.8,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Age (years),65 or older,30.75,26.0,40.05,34.2,34.1,18.9,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Education,College graduate,29.55,20.35,39.0,13.25,42.650000000000006,12.8,4.0,9.349999999999994,Northeast,<25,
New Jersey,NJ,2019,Education,High school graduate,39.05,31.3,36.5,33.25,36.55,23.75,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Education,Less than high school,35.1,31.8,40.75,44.150000000000006,25.15,40.7,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Education,Some college or technical school,36.95,28.8,33.3,23.3,38.5,19.950000000000003,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Income,"$15,000 - $24,999",36.35,33.85,37.349999999999994,38.599999999999994,31.7,33.349999999999994,4.0,9.349999999999994,Northeast,30-35,Low
New Jersey,NJ,2019,Income,"$25,000 - $34,999",36.849999999999994,31.15,37.8,38.15,32.5,28.25,4.0,9.349999999999994,Northeast,30-35,Medium
New Jersey,NJ,2019,Income,"$35,000 - $49,999",34.5,30.950000000000003,36.25,30.799999999999997,35.85,23.1,4.0,9.349999999999994,Northeast,30-35,Medium
New Jersey,NJ,2019,Income,"$50,000 - $74,999",34.25,29.2,36.4,23.4,37.6,18.75,4.0,9.349999999999994,Northeast,25-30,High
New Jersey,NJ,2019,Income,"$75,000 or greater",33.1,24.75,36.95,15.5,43.55,13.7,4.0,9.349999999999994,Northeast,<25,High
New Jersey,NJ,2019,Income,"Less than $15,000",42.6,34.099999999999994,31.55,43.75,29.549999999999997,35.85,4.0,9.349999999999994,Northeast,30-35,Low
New Jersey,NJ,2019,Race/Ethnicity,Hispanic,35.3,30.65,38.900000000000006,33.9,32.05,34.8,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Race/Ethnicity,NH American Indian/Alaska Native,27.5,33.3,19.7,18.133333333333333,42.1,16.9,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Race/Ethnicity,Non-Hispanic 2 or more races,35.3,27.4,38.53333333333333,28.0,40.55,10.95,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Race/Ethnicity,Non-Hispanic Asian,30.2,11.5,30.9,14.4,41.45,15.9,4.0,9.349999999999994,Northeast,<25,
New Jersey,NJ,2019,Race/Ethnicity,Non-Hispanic Black,38.4,36.150000000000006,36.400000000000006,27.35,40.1,24.35,4.0,9.349999999999994,Northeast,>35,
New Jersey,NJ,2019,Race/Ethnicity,Non-Hispanic Other,30.4,31.333333333333332,33.86666666666667,28.033333333333335,33.25,14.25,4.0,9.349999999999994,Northeast,30-35,
New Jersey,NJ,2019,Race/Ethnicity,Non-Hispanic White,34.65,25.9,37.2,22.6,38.849999999999994,16.15,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Sex,Female,31.15,26.1,29.9,26.9,33.25,17.450000000000003,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Sex,Male,38.5,27.200000000000003,43.5,22.5,43.3,23.799999999999997,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2019,Total,Total,34.7,26.7,36.8,24.75,38.05,20.5,4.0,9.349999999999994,Northeast,25-30,
New Jersey,NJ,2020,Age (years),18 - 24,,13.6,29.4,12.1,,,4.0,10.7,Northeast,<25,
New Jersey,NJ,2020,Age (years),25 - 34,,26.0,33.6,17.1,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Age (years),35 - 44,,32.4,35.3,18.3,,,4.0,10.7,Northeast,30-35,
New Jersey,NJ,2020,Age (years),45 - 54,,31.4,41.2,21.4,,,4.0,10.7,Northeast,30-35,
New Jersey,NJ,2020,Age (years),55 - 64,,32.6,37.9,20.6,,,4.0,10.7,Northeast,30-35,
New Jersey,NJ,2020,Age (years),65 or older,,26.2,40.3,30.4,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Education,College graduate,,20.6,38.4,11.4,,,4.0,10.7,Northeast,<25,
New Jersey,NJ,2020,Education,High school graduate,,31.5,36.4,26.8,,,4.0,10.7,Northeast,30-35,
New Jersey,NJ,2020,Education,Less than high school,,37.0,35.6,44.6,,,4.0,10.7,Northeast,>35,
New Jersey,NJ,2020,Education,Some college or technical school,,29.8,35.9,18.5,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Income,"$15,000 - $24,999",,35.9,35.4,36.4,,,4.0,10.7,Northeast,>35,Low
New Jersey,NJ,2020,Income,"$25,000 - $34,999",,33.4,34.9,34.4,,,4.0,10.7,Northeast,30-35,Medium
New Jersey,NJ,2020,Income,"$35,000 - $49,999",,33.1,35.3,25.3,,,4.0,10.7,Northeast,30-35,Medium
New Jersey,NJ,2020,Income,"$50,000 - $74,999",,29.2,37.9,21.2,,,4.0,10.7,Northeast,25-30,High
New Jersey,NJ,2020,Income,"$75,000 or greater",,25.2,37.6,10.8,,,4.0,10.7,Northeast,25-30,High
New Jersey,NJ,2020,Income,"Less than $15,000",,31.9,35.0,46.1,,,4.0,10.7,Northeast,30-35,Low
New Jersey,NJ,2020,Race/Ethnicity,Hispanic,,35.1,36.2,31.2,,,4.0,10.7,Northeast,>35,
New Jersey,NJ,2020,Race/Ethnicity,NH American Indian/Alaska Native,,33.3,19.7,16.4,,,4.0,10.7,Northeast,30-35,
New Jersey,NJ,2020,Race/Ethnicity,Non-Hispanic 2 or more races,,26.5,43.9,24.8,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Race/Ethnicity,Non-Hispanic Asian,,10.7,32.6,16.7,,,4.0,10.7,Northeast,<25,
New Jersey,NJ,2020,Race/Ethnicity,Non-Hispanic Black,,38.1,35.2,25.3,,,4.0,10.7,Northeast,>35,
New Jersey,NJ,2020,Race/Ethnicity,Non-Hispanic Other,,29.2,34.3,24.1,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Race/Ethnicity,Non-Hispanic White,,25.7,38.2,16.8,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Sex,Female,,26.7,30.4,23.0,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Sex,Male,,28.6,43.1,18.9,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2020,Total,Total,,27.7,36.9,21.0,,,4.0,10.7,Northeast,25-30,
New Jersey,NJ,2021,Age (years),18 - 24,36.9,15.8,25.5,13.5,,28.2,4.0,10.0,Northeast,<25,
New Jersey,NJ,2021,Age (years),25 - 34,40.1,28.1,31.3,22.7,,24.0,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Age (years),35 - 44,36.1,32.8,38.2,22.8,,18.4,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Age (years),45 - 54,36.2,28.7,41.8,22.1,,22.2,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Age (years),55 - 64,35.8,34.4,39.7,24.7,,21.0,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Age (years),65 or older,31.3,26.3,42.3,32.4,,20.0,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Education,College graduate,32.0,23.8,37.8,13.2,,13.8,4.0,10.0,Northeast,<25,
New Jersey,NJ,2021,Education,High school graduate,39.3,29.7,36.5,29.7,,25.6,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Education,Less than high school,33.0,30.6,39.4,47.0,,42.7,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Education,Some college or technical school,38.5,32.4,36.5,24.9,,22.3,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Income,"$15,000 - $24,999",38.0,36.4,37.4,43.8,,38.8,4.0,10.0,Northeast,>35,Low
New Jersey,NJ,2021,Income,"$25,000 - $34,999",37.8,36.0,33.2,36.4,,31.9,4.0,10.0,Northeast,>35,Medium
New Jersey,NJ,2021,Income,"$35,000 - $49,999",35.8,26.4,37.7,32.5,,24.5,4.0,10.0,Northeast,25-30,Medium
New Jersey,NJ,2021,Income,"$50,000 - $74,999",31.6,32.2,38.7,18.6,,19.8,4.0,10.0,Northeast,30-35,High
New Jersey,NJ,2021,Income,"$75,000 or greater",34.6,33.5,37.1,20.3,,15.0,4.0,10.0,Northeast,30-35,High
New Jersey,NJ,2021,Income,"Less than $15,000",46.0,28.2,33.0,42.4,,40.6,4.0,10.0,Northeast,25-30,Low
New Jersey,NJ,2021,Race/Ethnicity,Hispanic,36.8,31.2,39.8,34.1,,36.5,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Race/Ethnicity,NH American Indian/Alaska Native,27.5,38.42179487179487,33.719316239316235,16.4,,16.9,4.0,10.0,Northeast,>35,
New Jersey,NJ,2021,Race/Ethnicity,Non-Hispanic 2 or more races,35.9,34.1,33.6,15.1,,7.5,4.0,10.0,Northeast,30-35,
New Jersey,NJ,2021,Race/Ethnicity,Non-Hispanic Asian,31.0,10.3,37.5,18.7,,18.9,4.0,10.0,Northeast,<25,
New Jersey,NJ,2021,Race/Ethnicity,Non-Hispanic Black,37.4,35.5,37.0,28.3,,24.6,4.0,10.0,Northeast,>35,
New Jersey,NJ,2021,Race/Ethnicity,Non-Hispanic Other,36.4,21.9,51.4,21.6,,15.9,4.0,10.0,Northeast,<25,
New Jersey,NJ,2021,Race/Ethnicity,Non-Hispanic White,35.8,28.8,36.2,20.8,,17.4,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Sex,Female,32.4,27.5,32.2,26.8,,18.8,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Sex,Male,39.2,28.8,42.4,21.3,,25.2,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2021,Total,Total,35.7,28.2,37.4,24.1,,21.9,4.0,10.0,Northeast,25-30,
New Jersey,NJ,2022,Age (years),18 - 24,,14.5,27.5,17.5,,,4.0,10.2,Northeast,<25,
New Jersey,NJ,2022,Age (years),25 - 34,,28.9,35.0,20.6,,,4.0,10.2,Northeast,25-30,
New Jersey,NJ,2022,Age (years),35 - 44,,31.9,38.6,23.0,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Age (years),45 - 54,,34.5,38.3,22.7,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Age (years),55 - 64,,33.6,39.0,22.3,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Age (years),65 or older,,27.3,38.0,29.5,,,4.0,10.2,Northeast,25-30,
New Jersey,NJ,2022,Education,College graduate,,24.4,37.5,12.5,,,4.0,10.2,Northeast,<25,
New Jersey,NJ,2022,Education,High school graduate,,31.2,37.6,30.5,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Education,Less than high school,,33.7,38.2,43.7,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Education,Some college or technical school,,32.6,33.9,23.4,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Income,"$15,000 - $24,999",,33.0,33.3,38.6,,,4.0,10.2,Northeast,30-35,Low
New Jersey,NJ,2022,Income,"$25,000 - $34,999",,33.4,38.8,36.0,,,4.0,10.2,Northeast,30-35,Medium
New Jersey,NJ,2022,Income,"$35,000 - $49,999",,33.2,36.4,27.0,,,4.0,10.2,Northeast,30-35,Medium
New Jersey,NJ,2022,Income,"$50,000 - $74,999",,35.0,37.0,21.5,,,4.0,10.2,Northeast,>35,High
New Jersey,NJ,2022,Income,"$75,000 or greater",,28.8,39.3,19.5,,,4.0,10.2,Northeast,25-30,High
New Jersey,NJ,2022,Income,"Less than $15,000",,39.0,28.4,51.8,,,4.0,10.2,Northeast,>35,Low
New Jersey,NJ,2022,Race/Ethnicity,Hispanic,,34.0,38.0,32.8,,,4.0,10.2,Northeast,30-35,
New Jersey,NJ,2022,Race/Ethnicity,NH American Indian/Alaska Native,,38.87435897435897,33.03923076923077,16.4,,,4.0,10.2,Northeast,>35,
New Jersey,NJ,2022,Race/Ethnicity,Non-Hispanic 2 or more races,,38.4,26.9,13.6,,,4.0,10.2,Northeast,>35,
New Jersey,NJ,2022,Race/Ethnicity,Non-Hispanic Asian,,12.4,35.6,19.4,,,4.0,10.2,Northeast,<25,
New Jersey,NJ,2022,Race/Ethnicity,Non-Hispanic Black,,38.3,33.0,25.3,,,4.0,10.2,Northeast,>35,
